satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
J04,2025-03-25 22:00:00,-651.6875,5.560945921433001e-10,-1.161718131938,-2.103857696056e-05,0.07528851914685,-1.1358410120010002e-05,6493.168235779,252000.0,4.176050424576e-06,-1.6473771785,4.0438026189799994e-06,0.6369928733329,399.4375,-1.569560637929,2.7894019040710003e-10,-8.471781455131e-10,248406.0
J04,2025-03-25 23:00:00,-638.0625,1.179334838315e-09,-0.8991702474671,-2.0802021026610003e-05,0.07528858247679,-1.0732561349870001e-05,6493.168037415,255600.0,-8.195638656615999e-08,-1.647382455246,5.222856998443999e-06,0.636984601994,395.3125,-1.569558623491,-6.289547699193001e-10,-1.331841190817e-09,252006.0
J07,2025-03-25 00:00:00,585.34375,0.0,-1.108436894137,1.8950551748280002e-05,0.0001854579895735,-1.094490289688e-05,6493.3487377169995,172800.0,-3.155320882797e-06,0.3574760578555,-4.345551133156e-06,0.001375445818554,340.25,3.00251962224,1.125404020452e-09,0.0,169206.0
J07,2025-03-25 01:00:00,568.46875,0.0,-0.8369387788424,1.846626400948e-05,0.00018674775492400001,-1.0471791028980001e-05,6493.353855133,176400.0,2.384185791016e-07,0.3539453723655,-5.058944225311e-06,0.0013793430323169999,324.625,2.997077754238,1.085402354222e-09,0.0,172806.0
J07,2025-03-25 02:00:00,521.5,0.0,-0.5589538448655,1.70674175024e-05,0.0001902836374938,-1.0242685675620001e-05,6493.3650093080005,180000.0,2.8349459171300003e-06,0.3520952579065,-3.345310688019e-06,0.0013836249935350001,317.25,2.983467166731,1.0032560753569999e-09,0.0,176406.0
J07,2025-03-25 03:00:00,490.9375,0.0,-0.2894440649185,1.6158446669580002e-05,0.00019312149379400003,-1.057609915733e-05,6493.372655869,183600.0,3.3378601074219995e-06,0.35150401078720006,-8.698552846908999e-07,0.001386956058001,328.5625,2.977071348869,9.464679956196e-10,0.0,180006.0
J07,2025-03-25 04:00:00,496.09375,0.0,-0.02731582581379,1.6322359442710002e-05,0.0001921141520143,-1.027807593346e-05,6493.37023735,187200.0,2.365559339523e-06,0.35143298318870003,6.202608346939e-07,0.0013889441636710002,319.03125,2.977536409063,9.621829359243e-10,0.0,183606.0
J07,2025-03-25 05:00:00,500.90625,0.0,0.2378655920795,1.6467645764350003e-05,0.00018772576004270002,-8.855015039444e-06,6493.359500885,190800.0,1.4510005712509998e-06,0.3514385934795,8.326023817061999e-07,0.001389862876225,272.59375,2.974872675159,1.036114586903e-09,0.0,187206.0
J07,2025-03-25 06:00:00,479.96875,0.0,0.5104406725543,1.5828758478160004e-05,0.0001829164102674,-7.320195436478e-06,6493.34695816,194400.0,1.3634562492369998e-06,0.35144158660990005,8.251518011092999e-07,0.001389934559211,222.3125,2.964819689372,1.123618231781e-09,0.0,190806.0
J07,2025-03-25 07:00:00,457.40625,0.0,0.7818376504707001,1.515075564384e-05,0.0001806534128264,-6.7539513111109996e-06,6493.3401966090005,198000.0,1.4510005712509998e-06,0.3513479671674,1.5553086996079999e-06,0.001389024624165,203.40625,2.956042907967,1.1729059991e-09,0.0,194406.0
J07,2025-03-25 08:00:00,468.40624999999994,0.0,1.03965385515,1.5538185834880002e-05,0.0001812000991777,-6.722286343575e-06,6493.34264183,201600.0,5.904585123061999e-07,0.3507447811737,2.71201133728e-06,0.0013870262780689999,202.21874999999997,2.961356823301,1.163262740277e-09,0.0,198006.0
J07,2025-03-25 09:00:00,512.09375,0.0,1.279327309689,1.69537961483e-05,0.00018293992616240002,-6.010755896567999e-06,6493.353614807,205200.0,-1.4174729585650001e-06,0.3490627340583,3.0174851417539996e-06,0.001384413506379,180.125,2.985891366818,1.0993315058560002e-09,0.0,201606.0
