satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I06,2023-12-11 12:00:00,0.0005553010851145001,2.887645678129e-11,0.0,6.0,624.0625,2.123945613717e-08,-0.2046149563142,2.060458064079e-05,0.0021830683108420004,-1.672655344009e-05,6493.568189621,129600.0,5.960464477539e-08,0.8142370273719,-3.091990947723e-07,0.054388840873530006,514.9375,3.124241821967,-2.0216556386439998e-08,5.414511250413e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,129600.0
I06,2023-12-11 14:00:00,0.0005555152893066001,2.921751729446e-11,0.0,7.0,600.5,2.238807541035e-08,0.32112889996480004,1.9926577806470003e-05,0.002172475797124,-1.343712210655e-05,6493.542161942,136800.0,2.9802322387700004e-08,0.8140882047157,-4.3585896491999995e-07,0.05439218949302,405.31249999999994,3.123647210136,-2.117659637595e-08,5.607376426879e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,136800.0
I06,2023-12-11 16:00:00,0.0005557280965149,2.933120413218e-11,0.0,8.0,593.1875,1.803360831503e-08,0.8463214511768999,1.958757638931e-05,0.002171507920139,-1.2885779142380001e-05,6493.540361404001,144000.0,-3.725290298462e-08,0.8139869649329001,1.341104507446e-07,0.0543981596617,389.9375,3.123561930789,-1.681070023314e-08,4.0858844792030003e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,144000.0
I06,2023-12-11 18:00:00,0.0005559423007071,2.921751729446e-11,0.0,9.0,655.3125,1.859506027318e-08,1.36761751277,2.1703541278840002e-05,0.0021744231926280003,-1.0594725608830002e-05,6493.561672211001,151200.0,2.2351741790770002e-08,0.8138602674498,-1.266598701477e-07,0.054401183513370005,317.4375,3.12739679791,-1.749501445186e-08,3.9573076948930004e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,151200.0
I06,2023-12-11 20:00:00,0.0005561546422541001,2.94448909699e-11,0.0,10.0,648.4375,1.835790753768e-08,1.889638510252,2.143904566765e-05,0.002174026565626,-7.983297109604e-06,6493.577980042,158400.0,-4.0978193283079996e-08,0.8137021084503999,2.495944499969e-07,0.054404738404300004,244.49999999999997,3.130531402719,-1.7315006953830003e-08,5.846672108790001e-10,0.0,2292.0,,2.8,0.0,-1.862645149231e-09,,158400.0
I06,2023-12-11 22:00:00,0.0005563697777689,2.955857780762e-11,0.0,11.0,658.25,1.995654555594e-08,2.414940256595,2.184510231018e-05,0.002174549154006,-7.897615432739e-06,6493.576637268,165600.0,1.117587089539e-07,0.8135961112580001,4.470348358154e-07,0.054407997785779996,242.49999999999997,3.130330918573,-1.89179308649e-08,4.975207237351001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,165600.0
I09,2023-12-11 00:00:00,0.0007345182821155001,-1.818989403546e-11,0.0,0.0,206.37500000000003,3.3944271058000003e-09,-2.322403979139,6.981194019318e-06,0.002245635609142,2.0388513803480002e-05,6493.392786026,86400.0,2.2351741790770002e-08,0.1778598157981,-1.564621925354e-07,0.5006291282298,-544.0,3.121142074107,-2.871548182937e-09,1.05290100041e-09,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,86400.0
I09,2023-12-11 02:00:00,0.0007343874312937001,-1.818989403546e-11,0.0,1.0,228.375,3.4172852007880004e-09,-1.796119333248,7.636845111847e-06,0.002244578907266,2.1081417799e-05,6493.399951935,93600.0,2.2724270820619997e-07,0.17783718006670002,-1.192092895508e-07,0.5006366461658,-566.625,3.119915790341,-2.9558374082070002e-09,1.1343329638070002e-09,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,93600.0
I09,2023-12-11 04:00:00,0.0007342537865043001,-1.830358087318e-11,0.0,2.0,228.0625,3.388712582052e-09,-1.269705834996,7.614493370055999e-06,0.00224466540385,2.22772359848e-05,6493.40728569,100800.0,2.123415470123e-07,0.1778144858185,5.960464477539e-08,0.5006450784256,-599.6875,3.11855820529,-2.9529801463330003e-09,1.210764718925e-09,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,100800.0
I09,2023-12-11 06:00:00,0.0007341215386987,-1.84172677109e-11,0.0,3.0,250.375,3.3944271058000003e-09,-0.7454378787312,8.311122655869e-06,0.002243391238153,2.2042542696e-05,6493.402069092001,108000.0,1.4528632163999998e-07,0.1777927600221,5.587935447693e-08,0.5006540227068,-591.0625,3.119344861691,-2.91869300385e-09,1.2371943912550001e-09,0.0,2292.0,,2.8,0.0,-1.862645149231e-09,,108000.0
